group,scope_key,scope_label,dataset_set,source_state,source_file,mass_GeV,mass_MeV,A90_events,eps2_90,p0_local_asymptotic,Z_local_asymptotic,gp_support,edge_diagnostic,yield_coordinate,limit_method,pvalue_method,limit_coordinate
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.063,63.0,6550.714926103206,3.086518100585328e-05,0.0173365793241347,2.112154978694933,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.064,64.0,6862.1817304031165,3.5533439813233515e-05,0.0065460147135293,2.4812560409008735,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.065,65.0,6299.6910945637155,3.587914743697641e-05,0.0083074503869836,2.395120568822499,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.066,66.0,5254.618430903426,3.2955587568822785e-05,0.0265826139393327,1.933576427247258,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.067,67.0,4007.5333335745104,2.768278805375572e-05,0.1044606070433348,1.2565373471360304,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.068,68.0,3083.8235641360425,2.3446516998002533e-05,0.2624267001435922,0.6358819008172107,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.069,69.0,2329.0009043404125,1.9474444270350096e-05,0.4924246087395367,0.0189898311953148,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.07,70.0,1778.319411484462,1.6334919465607625e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0709999999999998,71.0,1616.9337282227295,1.63273041843357e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0719999999999998,72.0,1540.6748072411592,1.7090500675697998e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0729999999999998,73.0,1534.8737210406102,1.8719173333568037e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0739999999999998,74.0,1632.9163111495222,2.186070057837349e-05,0.4999878252477922,3.0517578125e-05,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0749999999999999,75.0,1522.1189441305603,2.236565960478327e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0759999999999999,76.0,1447.065404696817,2.3313537379143285e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0769999999999999,77.0,1278.2691676804577,2.2568169284040505e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.078,78.0,1145.4225038998552,2.210349611862534e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.079,79.0,1025.2645174623049,2.1638064074526502e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.08,80.0,924.165650578732,2.129477735027561e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.081,81.0,871.914988900802,2.1954971567967683e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.082,82.0,827.6060843055662,2.2785968965933165e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.083,83.0,805.3494636482643,2.4272228014761864e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.084,84.0,868.1991750640955,2.8567552972184623e-05,0.499991391150154,2.1579186437577742e-05,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.085,85.0,1006.3883546942031,3.619652937199422e-05,0.5,0.0,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0859999999999998,86.0,1154.9582720551982,4.520928333776834e-05,0.3576850010973525,0.3646535954011004,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0869999999999998,87.0,1339.7570381279988,5.715204727625689e-05,0.1868895714908759,0.8894167560727767,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0879999999999998,88.0,1530.3286245872118,7.126052908196177e-05,0.0762526886254703,1.4307377937020145,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0889999999999998,89.0,1700.8608698257833,8.640299037368571e-05,0.0258056993262354,1.9463609352828088,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2015_full,2015 full,2015,historical_v4p2,v4p2_individual_observed.csv,0.0899999999999999,90.0,1877.748420504996,0.0001041713833833,0.0062883145844388,2.4955379777931603,14--135 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.039,39.0,1597.1769188232456,3.144025316624666e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.04,40.0,1508.977316937002,2.3903656312269137e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.041,41.0,1667.5516811814186,2.1886663665650105e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.042,42.0,2055.57286284654,2.293598647449973e-05,0.4999827823003121,4.315837287515549e-05,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.043,43.0,2317.5663064476603,2.2476164931357217e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.044,44.0,2433.4774868198047,2.0894735391218868e-05,0.499975650495596,6.103515625e-05,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.045,45.0,2502.542381064608,1.932353116363578e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.046,46.0,2827.600202418693,1.987599953997692e-05,0.457533578835806,0.1066493607181323,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.047,47.0,3535.9818406566055,2.287589740708161e-05,0.2645907660527956,0.629255908411664,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.048,48.0,4303.137403646917,2.5868324194094977e-05,0.134772170335862,1.1041124974614722,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.049,49.0,4590.01093516408,2.5863596312457064e-05,0.1145838394035037,1.2025056489556003,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.05,50.0,4398.241156693737,2.3390272624283616e-05,0.1480040126261754,1.0450323349510824,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.051,51.0,4037.9941877642086,2.0389518961773224e-05,0.2169392097948582,0.7825721187004991,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.052,52.0,3068.0335153793526,1.47845710206801e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.053,53.0,2626.8482860505187,1.2160140743550764e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.054,54.0,2314.3073089911113,1.0327448076140197e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.055,55.0,2225.8105049365004,9.611013191779874e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.056,56.0,2172.653138926744,9.1068329720454e-06,0.499975650495596,6.103515625e-05,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.057,57.0,2237.584706093323,9.138591924975226e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.058,58.0,2378.251003009951,9.49907366888402e-06,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.059,59.0,2687.0435761463696,1.051326848164033e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.06,60.0,3047.8277254968207,1.1716974557384609e-05,0.5,0.0,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2016_10pct,2016 10%,2016,reviewed_v4p1,v4p1_2016_10pct_observed.csv,0.061,61.0,3836.5652299611247,1.452980621094769e-05,0.3343026281842148,0.4280629964119095,30--210 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
