scope_key,selected_scope_key,mass_MeV,mass_GeV,dataset_set,sigma_by_dataset_GeV,sigma_effective_GeV,next_mass_step_GeV,next_interval_sigma_mid_GeV,N_eff_next_interval_contribution,independence_width_sigma,p0_local_asymptotic,is_scope_scan_minimum,report_target_toys
individual_2021_10pct,individual_2021_10pct,212,0.212,2021,"{""2021"":0.005416316}",0.005416316,0.0010000000000000009,0.0054338769375,0.08179140778424095,2.25,0.1881264023111733,False,300
individual_2021_10pct,individual_2021_10pct,213,0.213,2021,"{""2021"":0.005451437875}",0.005451437875,0.0010000000000000009,0.0054690846875,0.08126486785992831,2.25,0.2759165882126489,False,300
individual_2021_10pct,individual_2021_10pct,214,0.214,2021,"{""2021"":0.0054867315}",0.0054867315,0.0010000000000000009,0.0055044641875000005,0.0807425444703095,2.25,0.3560471432128274,False,300
individual_2021_10pct,individual_2021_10pct,215,0.215,2021,"{""2021"":0.0055221968750000005}",0.0055221968750000005,0.0010000000000000009,0.0055400154375,0.08022440541158596,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,216,0.216,2021,"{""2021"":0.005557833999999999}",0.005557833999999999,0.0010000000000000009,0.0055757384375,0.07971041852596675,2.25,0.4999655646006563,False,300
individual_2021_10pct,individual_2021_10pct,217,0.217,2021,"{""2021"":0.005593642875000001}",0.005593642875000001,0.0010000000000000009,0.0056116331875,0.07920055171005327,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,218,0.218,2021,"{""2021"":0.0056296235}",0.0056296235,0.0010000000000000009,0.0056476996875000005,0.07869477292288211,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,219,0.219,2021,"{""2021"":0.005665775875}",0.005665775875,0.0010000000000000009,0.0056839379375,0.07819305019363519,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,220,0.22,2021,"{""2021"":0.005702100000000001}",0.005702100000000001,0.0010000000000000009,0.0057203479375,0.07769535162902752,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,221,0.221,2021,"{""2021"":0.005738595875}",0.005738595875,0.0010000000000000009,0.0057569296875000005,0.07720164542038187,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,222,0.222,2021,"{""2021"":0.005775263500000001}",0.005775263500000001,0.0010000000000000009,0.005793683187500001,0.07671189985039975,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,223,0.223,2021,"{""2021"":0.005812102875000001}",0.005812102875000001,0.0010000000000000009,0.005830608437500001,0.07622608329963759,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,224,0.224,2021,"{""2021"":0.005849114000000001}",0.005849114000000001,0.0010000000000000009,0.005867705437500001,0.07574416425269725,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,225,0.225,2021,"{""2021"":0.005886296875000001}",0.005886296875000001,0.0010000000000000009,0.005904974187500001,0.07526611130413934,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,226,0.226,2021,"{""2021"":0.005923651500000001}",0.005923651500000001,0.0010000000000000009,0.005942414687500001,0.07479189316412795,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,227,0.227,2021,"{""2021"":0.005961177875000001}",0.005961177875000001,0.0010000000000000009,0.005980026937500001,0.07432147866381493,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,228,0.228,2021,"{""2021"":0.005998876}",0.005998876,0.0010000000000000009,0.0060178109375000005,0.07385483676047189,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,229,0.229,2021,"{""2021"":0.006036745875000001}",0.006036745875000001,0.0010000000000000009,0.006055766687500001,0.07339193654237769,2.25,0.499975650495596,False,300
individual_2021_10pct,individual_2021_10pct,230,0.23,2021,"{""2021"":0.006074787500000001}",0.006074787500000001,0.0010000000000000009,0.006093894187500001,0.07293274723346922,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,231,0.231,2021,"{""2021"":0.006113000875000001}",0.006113000875000001,0.0010000000000000009,0.006132193437500001,0.07247723819776271,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,232,0.232,2021,"{""2021"":0.006151386000000001}",0.006151386000000001,0.0010000000000000009,0.006170664437500001,0.07202537894355315,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,233,0.233,2021,"{""2021"":0.006189942875000002}",0.006189942875000002,0.0010000000000000009,0.0062093071875000015,0.07157713912739878,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,234,0.234,2021,"{""2021"":0.006228671500000001}",0.006228671500000001,0.0009999999999999731,0.006248121687500001,0.07113248855789549,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,235,0.235,2021,"{""2021"":0.006267571875000001}",0.006267571875000001,0.0010000000000000009,0.0062871079375000005,0.0706913971992619,2.25,0.4999655646006563,False,300
individual_2021_10pct,individual_2021_10pct,236,0.236,2021,"{""2021"":0.006306644}",0.006306644,0.0010000000000000009,0.0063262659375000006,0.07025383517470013,2.25,0.5,False,300
individual_2021_10pct,individual_2021_10pct,237,0.237,2021,"{""2021"":0.006345887875}",0.006345887875,0.0010000000000000009,0.0063655956875,0.06981977276960773,2.25,0.4826267877006618,False,300
individual_2021_10pct,individual_2021_10pct,238,0.238,2021,"{""2021"":0.0063853035}",0.0063853035,0.0010000000000000009,0.0064050971875,0.06938918043457788,2.25,0.4670783522571686,False,300
individual_2021_10pct,individual_2021_10pct,239,0.239,2021,"{""2021"":0.006424890875}",0.006424890875,0.0010000000000000009,0.0064447704375000005,0.06896202878823561,2.25,0.4773611693227309,False,300
individual_2021_10pct,individual_2021_10pct,240,0.24,2021,"{""2021"":0.006464650000000001}",0.006464650000000001,0.0010000000000000009,0.006484615437500001,0.06853828861990165,2.25,0.4866605801162248,False,300
individual_2021_10pct,individual_2021_10pct,241,0.241,2021,"{""2021"":0.006504580875}",0.006504580875,0.0010000000000000009,0.006524632187500001,0.06811793089209212,2.25,0.4518634232263399,False,300
individual_2021_10pct,individual_2021_10pct,242,0.242,2021,"{""2021"":0.0065446835000000005}",0.0065446835000000005,0.0010000000000000009,0.0065648206875,0.06770092674285931,2.25,0.3919311704332024,False,300
individual_2021_10pct,individual_2021_10pct,243,0.243,2021,"{""2021"":0.006584957875}",0.006584957875,0.0010000000000000009,0.0066051809375,0.06728724748797918,2.25,0.3763780391640147,False,300
individual_2021_10pct,individual_2021_10pct,244,0.244,2021,"{""2021"":0.0066254040000000005}",0.0066254040000000005,0.0010000000000000009,0.006645712937500001,0.06687686462299061,2.25,0.2976996237141533,False,300
individual_2021_10pct,individual_2021_10pct,245,0.245,2021,"{""2021"":0.006666021875000001}",0.006666021875000001,0.0010000000000000009,0.0066864166875,0.06646974982509192,2.25,0.2705636082159605,False,300
individual_2021_10pct,individual_2021_10pct,246,0.246,2021,"{""2021"":0.006706811500000001}",0.006706811500000001,0.0010000000000000009,0.006727292187500001,0.06606587495489913,2.25,0.2311394498669561,False,300
individual_2021_10pct,individual_2021_10pct,247,0.247,2021,"{""2021"":0.006747772875}",0.006747772875,0.0010000000000000009,0.0067683394375,0.06566521205807135,2.25,0.1642879063053166,False,300
individual_2021_10pct,individual_2021_10pct,248,0.248,2021,"{""2021"":0.006788906}",0.006788906,0.0010000000000000009,0.0068095584375,0.06526773336680758,2.25,0.1431623203223125,False,300
individual_2021_10pct,individual_2021_10pct,249,0.249,2021,"{""2021"":0.006830210875000001}",0.006830210875000001,0.0010000000000000009,0.006850949187500001,0.06487341130121975,2.25,0.1180555739781146,False,300
individual_2021_10pct,individual_2021_10pct,250,0.25,2021,"{""2021"":0.006871687500000001}",0.006871687500000001,0.0,0.0,0.0,2.25,0.0897750803155953,False,300
pair_2015_2016,pair_2015_2016,39,0.039,2015+2016,"{""2015"":0.0019833159675471,""2016"":0.0017496509804900001}",0.0017496509804900001,0.0010000000000000009,0.0017662846902450002,0.25162673203196717,2.25,0.0532669996239039,False,300
pair_2015_2016,pair_2015_2016,40,0.04,2015+2016,"{""2015"":0.0020365350514127997,""2016"":0.0017829184000000002}",0.0017829184000000002,0.0010000000000000009,0.0017995942426450003,0.24696925224166705,2.25,0.1064884073083731,False,300
pair_2015_2016,pair_2015_2016,41,0.041,2015+2016,"{""2015"":0.0020897541352785,""2016"":0.0018162700852900004}",0.0018162700852900004,0.0010000000000000009,0.0018329931313650003,0.24246923615773414,2.25,0.4129874347097749,False,300
pair_2015_2016,pair_2015_2016,42,0.042,2015+2016,"{""2015"":0.0021429732191442,""2016"":0.0018497161774400001}",0.0018497161774400001,0.000999999999999994,0.001866491364165,0.2381176002082763,2.25,0.4999026019832914,False,300
pair_2015_2016,pair_2015_2016,43,0.043,2015+2016,"{""2015"":0.0021961923030098997,""2016"":0.00188326655089}",0.00188326655089,0.0010000000000000009,0.001900098682165,0.23390598005048788,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,44,0.044,2015+2016,"{""2015"":0.0022494113868755995,""2016"":0.0019169308134400003}",0.0019169308134400003,0.0010000000000000009,0.001933824559845,0.22982666249727843,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,45,0.045,2015+2016,"{""2015"":0.0023026304707412996,""2016"":0.00195071830625}",0.00195071830625,0.0010000000000000009,0.001967678205045,0.22587252494077434,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,46,0.046,2015+2016,"{""2015"":0.002355849554607,""2016"":0.0019846381038400003}",0.0019846381038400003,0.0010000000000000009,0.002001668558965,0.22203698132434727,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,47,0.047,2015+2016,"{""2015"":0.0024090686384727,""2016"":0.00201869901409}",0.00201869901409,0.0010000000000000009,0.002035804296165,0.21831393384996717,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,48,0.048,2015+2016,"{""2015"":0.0024622877223383997,""2016"":0.00205290957824}",0.00205290957824,0.0010000000000000009,0.002070093824565,0.21469772972142379,2.25,0.3469059457369755,False,300
pair_2015_2016,pair_2015_2016,49,0.049,2015+2016,"{""2015"":0.0025155068062041,""2016"":0.00208727807089}",0.00208727807089,0.0010000000000000009,0.0021045452854450003,0.2111831223201587,2.25,0.2416147885502657,False,300
pair_2015_2016,pair_2015_2016,50,0.05,2015+2016,"{""2015"":0.0025687258900698,""2016"":0.0021218125}",0.0021218125,0.000999999999999994,0.002139166553445,0.2077652362919991,2.25,0.1717021413956295,False,300
pair_2015_2016,pair_2015_2016,51,0.051,2015+2016,"{""2015"":0.0026219449739354997,""2016"":0.00215652060689}",0.00215652060689,0.0010000000000000009,0.0021739652365649997,0.20443953609244217,2.25,0.1082246158792505,False,300
pair_2015_2016,pair_2015_2016,52,0.052,2015+2016,"{""2015"":0.0026751640578012,""2016"":0.0021914098662399995}",0.0021914098662399995,0.0010000000000000009,0.002208948676165,0.20120179759724147,2.25,0.1022777863854036,False,300
pair_2015_2016,pair_2015_2016,53,0.053,2015+2016,"{""2015"":0.0027283831416668996,""2016"":0.0022264874860900004}",0.0022264874860900004,0.0010000000000000009,0.002244123946965,0.19804808243569647,2.25,0.1776779289635961,False,300
pair_2015_2016,pair_2015_2016,54,0.054,2015+2016,"{""2015"":0.0027816022255325997,""2016"":0.0022617604078400003}",0.0022617604078400003,0.0010000000000000009,0.002279497857045,0.19497471474730627,2.25,0.3069438513284546,False,300
pair_2015_2016,pair_2015_2016,55,0.055,2015+2016,"{""2015"":0.0028348213093983,""2016"":0.0022972353062500005}",0.0022972353062500005,0.0010000000000000009,0.0023150769478450005,0.19197826009980268,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,56,0.056,2015+2016,"{""2015"":0.002888040393264,""2016"":0.0023329185894400005}",0.0023329185894400005,0.0010000000000000009,0.002350867494165,0.18905550633865315,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,57,0.057,2015+2016,"{""2015"":0.0029412594771297,""2016"":0.00236881639889}",0.00236881639889,0.0010000000000000009,0.0023868755041650002,0.1862034461658798,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,58,0.058,2015+2016,"{""2015"":0.0029944785609954,""2016"":0.0024049346094400003}",0.0024049346094400003,0.000999999999999994,0.0024231067193650003,0.18341926127005787,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,59,0.059,2015+2016,"{""2015"":0.0030476976448610997,""2016"":0.0024412788292900002}",0.0024412788292900002,0.0010000000000000009,0.002459566614645,0.18070030785020774,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,60,0.06,2015+2016,"{""2015"":0.0031009167287268,""2016"":0.0024778544}",0.0024778544,0.0010000000000000009,0.002496260398245,0.17804410339438637,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,61,0.061,2015+2016,"{""2015"":0.0031541358125924995,""2016"":0.00251466639649}",0.00251466639649,0.0010000000000000009,0.002533193011765,0.17544831458964846,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,62,0.062,2015+2016,"{""2015"":0.0032073548964581997,""2016"":0.0025517196270400003}",0.0025517196270400003,0.0010000000000000009,0.002570369130165,0.17291074625375483,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,63,0.063,2015+2016,"{""2015"":0.0032605739803239,""2016"":0.00258901863329}",0.00258901863329,0.0010000000000000009,0.0026077931617650004,0.17042933119114284,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,64,0.064,2015+2016,"{""2015"":0.0033137930641896,""2016"":0.0026265676902400004}",0.0026265676902400004,0.0010000000000000009,0.002645469248245,0.16800212088622407,2.25,0.4022711912066827,False,300
pair_2015_2016,pair_2015_2016,65,0.065,2015+2016,"{""2015"":0.0033670121480552997,""2016"":0.0026643708062500005}",0.0026643708062500005,0.0010000000000000009,0.0026834012646450005,0.16562727695637514,2.25,0.1182096796179609,False,300
pair_2015_2016,pair_2015_2016,66,0.066,2015+2016,"{""2015"":0.003420231231921,""2016"":0.00270243172304}",0.00270243172304,0.0010000000000000009,0.0027215928193650004,0.16330306329517072,2.25,0.0667126127988223,False,300
pair_2015_2016,pair_2015_2016,67,0.067,2015+2016,"{""2015"":0.0034734503157867,""2016"":0.0027407539156900002}",0.0027407539156900002,0.0010000000000000009,0.002760047254165,0.1610278388436154,2.25,0.0339314923627696,False,300
pair_2015_2016,pair_2015_2016,68,0.068,2015+2016,"{""2015"":0.0035266693996524002,""2016"":0.00277934059264}",0.00277934059264,0.0010000000000000009,0.0027987676441650006,0.1588000509335039,2.25,0.0120237355129095,False,300
pair_2015_2016,pair_2015_2016,69,0.069,2015+2016,"{""2015"":0.0035798884835181,""2016"":0.002818194695690001}",0.002818194695690001,0.0010000000000000009,0.002837756797845001,0.15661822915267332,2.25,0.0169079937193165,False,300
pair_2015_2016,pair_2015_2016,70,0.07,2015+2016,"{""2015"":0.0036331075673838,""2016"":0.002857318900000001}",0.002857318900000001,0.000999999999999987,0.0028770172570450007,0.1544809796869032,2.25,0.0529730425407264,False,300
pair_2015_2016,pair_2015_2016,71,0.071,2015+2016,"{""2015"":0.0036863266512494994,""2016"":0.00289671561409}",0.00289671561409,0.0010000000000000009,0.002916551296965,0.15238698009767196,2.25,0.2699133819057205,False,300
pair_2015_2016,pair_2015_2016,72,0.072,2015+2016,"{""2015"":0.0037395457351151996,""2016"":0.00293638697984}",0.00293638697984,0.0010000000000000009,0.002956360926165,0.15033497449886116,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,73,0.073,2015+2016,"{""2015"":0.0037927648189808997,""2016"":0.00297633487249}",0.00297633487249,0.0010000000000000009,0.002996447886565,0.14832376909913056,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,74,0.074,2015+2016,"{""2015"":0.0038459839028465994,""2016"":0.00301656090064}",0.00301656090064,0.0010000000000000009,0.003036813653445,0.14635222807967208,2.25,0.4999026019832914,False,300
pair_2015_2016,pair_2015_2016,75,0.075,2015+2016,"{""2015"":0.0038992029867122996,""2016"":0.0030570664062500004}",0.0030570664062500004,0.0010000000000000009,0.003077459435445,0.14441926977996974,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,76,0.076,2015+2016,"{""2015"":0.003952422070578,""2016"":0.00309785246464}",0.00309785246464,0.0010000000000000009,0.003118386174565,0.14252386316664029,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,77,0.077,2015+2016,"{""2015"":0.0040056411544437,""2016"":0.00313891988449}",0.00313891988449,0.0010000000000000009,0.0031595945461650003,0.14066502456269117,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,78,0.078,2015+2016,"{""2015"":0.0040588602383094,""2016"":0.0031802692078400003}",0.0031802692078400003,0.0010000000000000009,0.003201084958965,0.1388418146165499,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,79,0.079,2015+2016,"{""2015"":0.0041120793221751,""2016"":0.0032219007100900005}",0.0032219007100900005,0.0010000000000000009,0.0032428575550450004,0.13705333549202944,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,80,0.08,2015+2016,"{""2015"":0.0041652984060407995,""2016"":0.003263814400000001}",0.003263814400000001,0.0010000000000000009,0.003284912209845001,0.1352987282620305,2.25,0.5,False,300
pair_2015_2016,pair_2015_2016,81,0.081,2015+2016,"{""2015"":0.0042185174899065,""2016"":0.0033060100196900003}",0.0033060100196900003,0.0010000000000000009,0.0033272485321650005,0.13357717049025195,2.25,0.4999026019832914,False,300
pair_2015_2016,pair_2015_2016,82,0.082,2015+2016,"{""2015"":0.0042717365737722,""2016"":0.0033484870446400007}",0.0033484870446400007,0.0010000000000000009,0.0033698658641650005,0.13188787398651286,2.25,0.5,False,300
